Va;Vb;Vc;phi_Va;phi_Vb;phi_Vc;Ia;Ib;Ic;phi_Ia;phi_Ib;phi_Ic;RF;Factor_Carga;Nodo_Falla;Tipo_Falla
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,3436;34,8623;14,2053;-52,6182;161,789;84,0759;0;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,1489;34,5187;14,7633;-51,381;168,347;83,5241;0,5;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,8712;33,6111;15,2884;-50,3974;174,278;83,5917;1;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,2442;30,9061;16,0969;-49,2409;-176,17;84,7421;2;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,9794;23,273;16,9871;-49,2185;-161,965;88,7518;5;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,3282;17,1995;17,0931;-50,6067;-156,795;91,8072;10;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0629;13,2678;16,9734;-51,912;-157,369;93,6753;20;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9629;10,8101;16,8214;-52,8882;-161,129;94,8285;50;1,2;692;L B
126,996;127,007;127,007;-0,00696955;-120,004;119,99;14,467;13,472;34,0889;-53,7876;-166,681;46,4134;0;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;14,6794;13,2534;34,7943;-55,6878;-164,106;53,0042;0,5;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;14,9925;12,9349;34,8061;-57,0542;-162,026;58,933;1;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;15,6679;12,2158;33,5941;-58,352;-159,414;68,4229;2;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,8916;10,7405;28,5132;-57,9178;-158,398;83,0384;5;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4901;9,91682;23,8774;-56,4047;-160,54;90,4111;10;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7534;9,53353;20,5869;-55,1593;-162,968;93,7931;20;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8736;9,3581;18,3055;-54,255;-164,946;95,1855;50;1,2;692;L C
126,996;127,007;127,007;-0,00696955;-120,004;119,99;44,2865;32,8932;16,023;-57,1428;139,832;86,0348;0;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,654;32,7873;16,2612;-54,2755;144,124;86,1985;0,5;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;42,8238;32,4791;16,4761;-51,634;148,165;86,4733;1;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;40,7886;31,424;16,8232;-47,1187;155,392;87,226;2;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,3932;27,1043;17,3067;-39,2612;170,53;89,6511;5;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;27,6081;21,5585;17,3591;-36,5849;-177,627;92,075;10;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;22,4742;16,4451;17,1705;-39,4908;-170,057;93,8262;20;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,4037;12,3616;16,9195;-46,0325;-166,473;94,924;50;1,2;692;LL AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;18,0038;42,2584;32,0549;-42,8542;-178,198;25,0523;0;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,7229;41,5586;32,6755;-43,0601;-174,427;29,5929;0,5;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4711;40,6461;33,0559;-43,3977;-170,901;33,8898;1;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,073;38,4065;33,2289;-44,3438;-164,681;41,6428;2;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,6027;31,215;31,361;-47,5184;-152,418;58,3525;5;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;16,7371;23,1426;27,4932;-50,5444;-144,974;72,3949;10;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,1498;16,4121;23,3014;-52,3796;-144,469;82,8816;20;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,5764;11,793;19,6427;-53,2521;-151,877;90,3357;50;1,2;692;LL BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,5004;9,47103;40;-100,695;-161,375;67,3909;0;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,8125;9,39329;39,7481;-96,778;-161,453;70,8879;0,5;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,8779;9,32437;39,2718;-93,1431;-161,598;74,0982;1;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;34,4745;9,21636;37,888;-86,7917;-162,016;79,6043;2;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;31,655;9,07776;33,046;-74,1325;-163,376;89,9245;5;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;27,6;9,07244;27,5206;-64,7228;-164,691;96,3306;10;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,7014;9,13312;22,7851;-58,6765;-165,598;98,7737;20;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,4712;9,20828;19,2175;-55,2334;-166,143;98,176;50;1,2;692;LL CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;43,6045;38,4004;15,9973;-69,8548;153,429;76,0137;0;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;42,4212;38,0578;16,7479;-64,2583;161,366;77,1472;0,5;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;40,7099;36,9074;17,3289;-59,6895;168,424;78,651;1;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;36,9911;33,4804;18,0213;-53,4017;179,485;81,7888;2;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,3575;24,4356;18,3084;-46,7216;-164,699;88,0009;5;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;24,2583;17,7232;17,8807;-46,0135;-158,856;91,7599;10;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;21,1123;13,5278;17,3933;-47,9114;-158,831;93,7931;20;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,1653;10,9252;16,9933;-50,7013;-161,879;94,9195;50;1,2;692;LLG AB
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,6126;41,4937;37,8103;-50,499;169,545;36,1133;0;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4664;40,0588;38,5889;-51,0975;176,581;44,321;0,5;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,411;38,0878;38,4266;-51,7107;-177,425;51,5713;1;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,4568;33,7734;36,573;-52,5994;-168,481;62,8941;2;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,6933;24,3902;30,0425;-53,3187;-156,606;79,7433;5;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8105;17,7436;24,6293;-53,4334;-153,132;88,2301;10;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,8662;13,5253;20,9554;-53,496;-154,923;92,4301;20;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;17,9028;10,8976;18,454;-53,5516;-159,856;94,5394;50;1,2;692;LLG BC
126,996;127,007;127,007;-0,00696955;-120,004;119,99;39,4871;11,3117;39,9709;-85,3668;-177,071;51,8555;0;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;39,7209;11,4238;39,3541;-78,3477;-175,611;58,759;0,5;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;39,0138;11,4819;38,1948;-72,3018;-174,163;64,4355;1;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;36,3257;11,4539;35,4649;-63,3707;-171,532;72,716;2;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;29,0325;10,9129;29,2551;-52,4631;-167,103;84,6835;5;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;23,9113;10,2585;24,3907;-49,7605;-165,473;90,9812;10;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;20,8957;9,78617;20,9199;-50,3505;-165,403;94,0265;20;1,2;692;LLG CA
126,996;127,007;127,007;-0,00696955;-120,004;119,99;19,0841;9,47876;18,462;-51,9049;-165,871;95,2858;50;1,2;692;LLG CA
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;41,9867;41,9867;41,9867;-78,939;161,061;41,061;0;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;41,0804;41,0804;41,0804;-71,023;168,977;48,977;0,5;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;39,4428;39,4428;39,4428;-64,126;175,874;55,874;1;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;35,3587;35,3587;35,3587;-53,5374;-173,537;66,4626;2;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;25,7422;25,7422;25,7422;-38,5401;-158,54;81,4599;5;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;18,8284;18,8284;18,8284;-32,3421;-152,342;87,6579;10;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;14,3843;14,3843;14,3843;-31,1395;-151,14;88,8605;20;1,2;692;LLL ABC
127,009;127,009;127,009;-0,00505453;-0,00505453;-0,00505453;11,4901;11,4901;11,4901;-32,7716;-152,772;87,2284;50;1,2;692;LLL ABC
127,016;127,016;127,017;-120;-120;-120;1,28408;0,748459;1,08302;-39,6809;-162,305;104,718;NaN;0,1;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,34846;0,786189;1,13657;-39,6908;-162,37;104,696;NaN;0,105;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,41296;0,823576;1,19052;-39,7209;-162,428;104,676;NaN;0,11;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,47749;0,860664;1,24482;-39,7676;-162,477;104,653;NaN;0,115;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,53396;0,912021;1,2832;-39,322;-162,677;104,255;NaN;0,12;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,60116;0,947247;1,3398;-39,4852;-162,802;104,295;NaN;0,125;NaN;Sin_Falla
127,016;127,016;127,017;-120;-120;-120;1,66988;0,983898;1,39511;-39,5798;-163,013;104,361;NaN;0,13;NaN;Sin_Falla
127,015;127,016;127,016;-120;-120;-120;1,7392;1,02268;1,44913;-39,598;-163,244;104,418;NaN;0,135;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;1,80419;1,04884;1,51253;-39,8855;-163,001;104,603;NaN;0,14;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;1,86814;1,08803;1,56539;-39,8776;-163,038;104,536;NaN;0,145;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;1,93204;1,12738;1,61836;-39,8744;-163,068;104,463;NaN;0,15;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;1,99591;1,16694;1,67143;-39,8727;-163,093;104,386;NaN;0,155;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,06327;1,22571;1,7253;-39,6968;-163,08;103,914;NaN;0,16;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,12795;1,26624;1,7781;-39,6665;-163,113;103,874;NaN;0,165;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,19029;1,30084;1,8242;-39,5165;-163,221;104,093;NaN;0,17;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,25612;1,33955;1,87928;-39,5639;-163,257;104,058;NaN;0,175;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,32193;1,37832;1,93437;-39,6088;-163,29;104,022;NaN;0,18;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,38775;1,41716;1,98947;-39,6517;-163,321;103,986;NaN;0,185;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,45359;1,45606;2,04461;-39,6931;-163,352;103,95;NaN;0,19;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,51949;1,49502;2,09979;-39,7334;-163,381;103,914;NaN;0,195;NaN;Sin_Falla
127,015;127,016;127,016;-120,001;-120,001;-120,001;2,58544;1,53403;2,15502;-39,773;-163,411;103,879;NaN;0,2;NaN;Sin_Falla
127,015;127,015;127,016;-120,001;-120,001;-120,001;2,65145;1,57309;2,21032;-39,8123;-163,439;103,842;NaN;0,205;NaN;Sin_Falla
127,015;127,015;127,016;-120,001;-120,001;-120,001;2,7175;1,61219;2,26567;-39,8512;-163,468;103,806;NaN;0,21;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;2,78359;1,65134;2,32108;-39,8898;-163,496;103,769;NaN;0,215;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;2,8497;1,69054;2,37653;-39,9277;-163,523;103,733;NaN;0,22;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;2,91585;1,7298;2,43202;-39,9648;-163,549;103,695;NaN;0,225;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;2,98203;1,76912;2,48755;-40,0009;-163,574;103,658;NaN;0,23;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,04824;1,80852;2,54311;-40,0359;-163,599;103,621;NaN;0,235;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,11449;1,848;2,59871;-40,0698;-163,623;103,584;NaN;0,24;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,1808;1,88745;2,65443;-40,106;-163,647;103,546;NaN;0,245;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,24732;1,9263;2,71083;-40,1629;-163,677;103,503;NaN;0,25;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,31398;1,96513;2,76741;-40,2214;-163,707;103,46;NaN;0,255;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,38078;2,00399;2,82408;-40,279;-163,738;103,419;NaN;0,26;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,44762;2,04298;2,88075;-40,3328;-163,767;103,378;NaN;0,265;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,51156;2,09424;2,92429;-40,1063;-163,83;103,333;NaN;0,27;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,57904;2,1318;2,98268;-40,1923;-163,853;103,301;NaN;0,275;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,64654;2,16962;3,04093;-40,2724;-163,878;103,268;NaN;0,28;NaN;Sin_Falla
127,014;127,015;127,016;-120,001;-120,001;-120,001;3,71404;2,2077;3,09903;-40,3471;-163,903;103,234;NaN;0,285;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;3,78153;2,24602;3,157;-40,417;-163,928;103,198;NaN;0,29;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;3,84901;2,28457;3,21486;-40,4825;-163,953;103,161;NaN;0,295;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;3,91648;2,32332;3,27264;-40,5443;-163,978;103,123;NaN;0,3;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;3,98393;2,36225;3,33035;-40,6029;-164,003;103,084;NaN;0,305;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;4,05138;2,40135;3,388;-40,6588;-164,027;103,045;NaN;0,31;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;4,11883;2,4406;3,44562;-40,7122;-164,051;103,005;NaN;0,315;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;4,18628;2,47998;3,50321;-40,7636;-164,075;102,964;NaN;0,32;NaN;Sin_Falla
127,013;127,015;127,016;-120,001;-120,001;-120,001;4,25374;2,51948;3,56079;-40,8133;-164,099;102,922;NaN;0,325;NaN;Sin_Falla
127,013;127,014;127,016;-120,001;-120,001;-120,001;4,3082;2,55943;3,61382;-40,8386;-163,967;102,781;NaN;0,33;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,37653;2,59922;3,67171;-40,8879;-164,002;102,745;NaN;0,335;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,44493;2,63907;3,72965;-40,9362;-164,038;102,709;NaN;0,34;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,51341;2,67897;3,78764;-40,9835;-164,072;102,674;NaN;0,345;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,58196;2,71893;3,84568;-41,03;-164,107;102,639;NaN;0,35;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,65058;2,75894;3,90377;-41,0757;-164,142;102,604;NaN;0,355;NaN;Sin_Falla
127,013;127,014;127,015;-120,001;-120,001;-120,001;4,71926;2,79901;3,96191;-41,1208;-164,176;102,569;NaN;0,36;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;4,78802;2,83914;4,0201;-41,1652;-164,21;102,534;NaN;0,365;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;4,85684;2,87932;4,07834;-41,209;-164,244;102,499;NaN;0,37;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;4,92571;2,91956;4,13663;-41,2523;-164,278;102,465;NaN;0,375;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;4,99464;2,95986;4,19496;-41,295;-164,311;102,43;NaN;0,38;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,06362;3,00022;4,25333;-41,3371;-164,344;102,395;NaN;0,385;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,13265;3,04065;4,31174;-41,3787;-164,377;102,36;NaN;0,39;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,2017;3,08115;4,37019;-41,4197;-164,41;102,325;NaN;0,395;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,27079;3,12172;4,42866;-41,4601;-164,442;102,289;NaN;0,4;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,33989;3,16237;4,48716;-41,4998;-164,473;102,254;NaN;0,405;NaN;Sin_Falla
127,012;127,014;127,015;-120,001;-120,001;-120,001;5,40881;3,20468;4,54399;-41,5115;-164,506;102,222;NaN;0,41;NaN;Sin_Falla
127,012;127,014;127,015;-120,002;-120,002;-120,002;5,47741;3,24544;4,60252;-41,5519;-164,53;102,181;NaN;0,415;NaN;Sin_Falla
127,012;127,014;127,015;-120,002;-120,002;-120,002;5,54608;3,28618;4,6612;-41,5934;-164,555;102,14;NaN;0,42;NaN;Sin_Falla
127,012;127,014;127,015;-120,002;-120,002;-120,002;5,61485;3,32694;4,72;-41,6355;-164,579;102,098;NaN;0,425;NaN;Sin_Falla
127,012;127,014;127,015;-120,002;-120,002;-120,002;5,68366;3,36784;4,77878;-41,6759;-164,604;102,057;NaN;0,43;NaN;Sin_Falla
127,011;127,014;127,015;-120,002;-120,002;-120,002;5,7525;3,40884;4,8376;-41,7159;-164,628;102,015;NaN;0,435;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;5,89182;3,49049;4,95625;-41,802;-164,689;101,94;NaN;0,445;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;5,96183;3,53359;5,01314;-41,8107;-164,732;101,912;NaN;0,45;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,02449;3,57324;5,07237;-41,8687;-164,687;101,83;NaN;0,455;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,09828;3,61755;5,13027;-41,8625;-164,749;101,827;NaN;0,46;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,16693;3,65646;5,19174;-41,9484;-164,774;101,764;NaN;0,465;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,23463;3,70812;5,24005;-41,8495;-164,821;101,731;NaN;0,47;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,30573;3,74026;5,30945;-42,0033;-164,818;101,693;NaN;0,475;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,37846;3,77844;5,37289;-42,0979;-164,874;101,653;NaN;0,48;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,45341;3,81618;5,43766;-42,189;-164,935;101,633;NaN;0,485;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,51925;3,86062;5,49347;-42,1893;-164,935;101,576;NaN;0,49;NaN;Sin_Falla
127,011;127,013;127,015;-120,002;-120,002;-120,002;6,58447;3,90231;5,55274;-42,2308;-164,916;101,505;NaN;0,495;NaN;Sin_Falla
127,011;127,013;127,014;-120,002;-120,002;-120,002;6,65584;3,94351;5,61331;-42,2765;-164,955;101,471;NaN;0,5;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;6,72675;3,98493;5,67379;-42,3203;-164,988;101,434;NaN;0,505;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;6,8104;4,02128;5,73983;-42,4291;-165,153;101,452;NaN;0,51;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;6,87499;4,06481;5,7982;-42,4438;-165,116;101,386;NaN;0,515;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;6,94131;4,10736;5,85752;-42,4733;-165,101;101,326;NaN;0,52;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,00911;4,14956;5,91745;-42,5095;-165,101;101,272;NaN;0,525;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,07783;4,19176;5,97766;-42,5475;-165,11;101,221;NaN;0,53;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,1468;4,23398;6,03803;-42,5864;-165,122;101,17;NaN;0,535;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,21563;4,276;6,09875;-42,6288;-165,13;101,118;NaN;0,54;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,28441;4,3174;6,1602;-42,6789;-165,137;101,064;NaN;0,545;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,35378;4,3579;6,22264;-42,7391;-165,147;101,012;NaN;0,55;NaN;Sin_Falla
127,01;127,013;127,014;-120,002;-120,002;-120,002;7,42454;4,39761;6,28592;-42,807;-165,168;100,966;NaN;0,555;NaN;Sin_Falla
127,01;127,012;127,014;-120,002;-120,002;-120,002;7,49718;4,43711;6,3495;-42,8764;-165,207;100,93;NaN;0,56;NaN;Sin_Falla
127,01;127,012;127,014;-120,002;-120,002;-120,002;7,57162;4,47717;6,4128;-42,9402;-165,264;100,902;NaN;0,565;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;7,64733;4,51841;6,47539;-42,9934;-165,334;100,88;NaN;0,57;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;7,72358;4,56113;6,53714;-43,0339;-165,407;100,858;NaN;0,575;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;7,79968;4,60529;6,59813;-43,0619;-165,477;100,835;NaN;0,58;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;7,87505;4,65064;6,65853;-43,0794;-165,537;100,808;NaN;0,585;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;7,94926;4,69675;6,71852;-43,0894;-165,582;100,777;NaN;0,59;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,02204;4,74316;6,77828;-43,0952;-165,612;100,742;NaN;0,595;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,09329;4,78945;6,83793;-43,0999;-165,626;100,702;NaN;0,6;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,16301;4,83526;6,89759;-43,1067;-165,628;100,658;NaN;0,605;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,21949;4,8686;6,96315;-43,2337;-165,544;100,542;NaN;0,61;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,29162;4,91143;7,02557;-43,2763;-165,571;100,499;NaN;0,615;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,36089;4,96298;7,07957;-43,2117;-165,57;100,475;NaN;0,62;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,42781;5,00111;7,14441;-43,306;-165,569;100,399;NaN;0,625;NaN;Sin_Falla
127,009;127,012;127,014;-120,002;-120,002;-120,002;8,49921;5,04052;7,21041;-43,3943;-165,592;100,337;NaN;0,63;NaN;Sin_Falla
127,008;127,012;127,014;-120,002;-120,002;-120,002;8,57342;5,08105;7,27668;-43,4715;-165,629;100,289;NaN;0,635;NaN;Sin_Falla
